anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2004-3,186.16358711913674,21.829032258064515,64.84838709677419,4.178677419354839,28.783870967741933,medio,2
2004-4,16.387063180269134,17.89666666666667,76.26999999999998,1.143333333333333,25.819999999999997,bajo,1
2004-5,19.40864915696172,11.306451612903226,73.78709677419354,0.957516129032258,20.79032258064516,bajo,1
2004-6,29.23631107121624,11.81,62.153333333333336,0.0,25.919999999999998,bajo,1
2004-7,88.78286178368947,11.219354838709679,58.754838709677415,0.9281612903225807,26.483870967741936,bajo,1
2004-8,308.0423248349479,12.53225806451613,61.464516129032255,2.966032258064516,26.15483870967742,medio,2
2004-9,489.1758936516634,17.043333333333333,43.086666666666666,0.13333333333333333,30.036666666666665,medio,2
2004-10,316.58441846096457,18.70645161290323,50.054838709677426,2.558064516129032,34.58709677419355,medio,2
2004-11,277.89224498043467,20.646666666666665,59.336666666666666,4.7433999999999985,30.19333333333333,medio,2
2004-12,863.7488798995892,22.7483870967742,64.62258064516128,5.104935483870968,28.69677419354839,medio,2
2005-1,1227.162319239303,23.93225806451613,65.23870967741935,6.184322580645161,29.361290322580647,medio,2
2005-2,457.5545596344179,22.153571428571432,74.17142857142858,2.932321428571428,19.95,medio,2
2005-3,156.45835387012664,20.387096774193548,70.5,4.58358064516129,27.274193548387093,bajo,1
2005-4,13.772257881504451,15.890000000000004,67.92333333333333,1.3786666666666667,23.979999999999997,bajo,1
2005-5,16.311703834959566,14.19032258064516,63.79677419354838,0.009548387096774193,28.048387096774196,bajo,1
2005-6,24.571212739417824,12.039999999999997,73.92666666666668,0.016133333333333333,22.246666666666666,bajo,1
2005-7,74.61620514255294,11.73225806451613,66.1,0.9643225806451613,25.00645161290322,bajo,1
2005-8,258.88948430693665,12.66451612903226,57.81935483870967,0.2885161290322581,28.57741935483871,medio,2
2005-9,411.1204358385501,13.51,50.926666666666655,0.3932,30.803333333333335,medio,2
2005-10,266.06855690654106,17.400000000000002,52.048387096774185,2.3816774193548387,28.180645161290318,medio,2
2005-11,233.550308498774,21.6,55.816666666666656,3.6965000000000003,30.85666666666667,medio,2
2005-12,725.9246021069156,22.390322580645165,61.58387096774193,4.041451612903225,28.65806451612903,medio,2
2006-1,7458.8360521172135,24.345161290322583,65.32903225806453,6.779387096774194,27.86451612903226,alto,3
2006-2,2781.070109231648,22.06785714285714,71.37857142857143,10.479357142857143,23.478571428571424,alto,3
2006-3,950.9721674185814,20.070967741935487,69.0225806451613,1.564967741935484,27.716129032258063,medio,2
2006-4,83.70939361086177,18.41,67.98,3.5317333333333334,27.610000000000003,bajo,1
2006-5,99.1444430196275,12.512903225806454,61.503225806451624,0.29170967741935483,26.022580645161284,bajo,1
2006-6,149.34670381553028,12.653333333333334,71.36999999999998,0.7355666666666667,25.66,bajo,1
2006-7,453.52601873763814,13.235483870967743,62.50967741935484,0.12316129032258065,26.635483870967743,medio,2
2006-8,1573.5605541242624,12.24516129032258,49.71612903225807,0.0,27.14838709677419,alto,3
2006-9,2498.8380758753883,16.469999999999995,33.63666666666667,0.7071333333333333,32.696666666666665,alto,3
2006-10,1617.1957967382054,20.564516129032253,52.809677419354834,1.6726451612903228,32.941935483870964,alto,3
2006-11,1419.5460809891856,21.06,57.00333333333334,7.664133333333334,31.42333333333333,medio,2
2006-12,4412.254604321858,23.361290322580643,68.07096774193548,8.597129032258065,30.92258064516129,alto,3
2007-1,1387.4615875310383,22.658064516129034,74.02580645161292,6.160483870967742,23.258064516129032,medio,2
2007-2,517.3230678122195,21.94642857142858,72.68928571428572,2.6938214285714284,26.08214285714286,medio,2
2007-3,176.89587810820578,20.448387096774194,78.58387096774193,6.84332258064516,23.077419354838707,medio,2
2007-4,15.571272426294867,18.166666666666664,72.70333333333333,1.603333333333333,26.459999999999994,bajo,1
2007-5,18.442435970669496,11.345161290322583,67.20645161290322,0.5064516129032258,22.045161290322575,bajo,1
2007-6,27.78085123745352,9.936666666666667,61.04333333333332,1.8,21.759999999999994,bajo,1
2007-7,84.36301931663189,8.609677419354838,54.33225806451612,0.025806451612903226,24.877419354838707,bajo,1
2007-8,292.70717431599076,9.161290322580644,49.70645161290324,0.0,27.34838709677419,medio,2
2007-9,464.82344155465665,16.176666666666666,60.3,5.3025,29.25333333333333,medio,2
2007-10,300.82402023758175,19.090322580645157,63.19354838709679,0.4483870967741936,29.916129032258066,medio,2
2007-11,264.05804408901736,21.50333333333333,48.14000000000001,0.8033333333333333,32.78666666666666,medio,2
2007-12,820.7492074002402,23.748387096774195,49.809677419354834,2.717129032258064,27.39677419354838,medio,2
2008-1,4952.771253774145,24.01290322580645,62.97419354838709,4.48025806451613,26.98064516129032,alto,3
2008-2,1846.6693724717595,22.317241379310342,73.08275862068965,9.030103448275861,22.900000000000002,alto,3
2008-3,631.4587934391066,20.593548387096774,74.74193548387095,3.863612903225806,21.6,medio,2
2008-4,55.584205826465066,17.71,64.01333333333334,0.7157333333333332,23.360000000000003,bajo,1
2008-5,65.83329408610298,14.412903225806453,58.94516129032258,0.16038709677419352,22.40967741935484,bajo,1
2008-6,99.16829600960587,10.213333333333333,55.96000000000001,0.0052,22.99666666666667,bajo,1
2008-7,301.1476070458493,13.85483870967742,61.36451612903226,0.0,25.793548387096767,medio,2
2008-8,1044.8661726955854,13.44838709677419,41.490322580645156,3.458838709677419,31.81612903225807,medio,2
2008-9,1659.263362749327,15.213333333333333,45.03,1.5239333333333334,30.216666666666676,alto,3
2008-10,1073.8405828796588,19.164516129032254,54.0,1.2181935483870967,29.316129032258058,medio,2
2008-11,942.5984127021135,22.633333333333333,54.720000000000006,3.7976,33.123333333333335,medio,2
2008-12,2929.7986463202806,23.093548387096774,60.516129032258064,2.808096774193548,23.564516129032253,alto,3
2009-1,6946.513242170955,22.748387096774195,58.95483870967743,2.1268709677419357,25.770967741935486,alto,3
2009-2,2590.0475900257634,23.142857142857142,60.99642857142857,1.4871071428571427,26.942857142857143,alto,3
2009-3,885.65303054678,23.003225806451614,61.64516129032258,8.221,22.945161290322584,medio,2
2009-4,77.95967187761082,21.189999999999998,57.55666666666665,2.827933333333333,26.740000000000002,bajo,1
